title,originallink,link,description,pubDate
"아폴로, 인텔에 최대 50억 달러 투자 검토...인텔 반전 드라마 시작되나...",http://www.globalepic.co.kr/view.php?ud=20240923063714415685f93dec94_29,http://www.globalepic.co.kr/view.php?ud=20240923063714415685f93dec94_29,"아폴로는 현재 보험, 매수, 신용 전략 등 다양한 투자 분야에서 활동하고 있지만, 1990년대에는 <b>부실</b> 투자 전문 <b>기업</b>으로 시작했다. 이번 투자 제안은 아폴로가 인텔의 반전 가능성을 높게 평가하고 있다는 것을 보여준다.... ","Mon, 23 Sep 2024 06:40:00 +0900"
영풍 ‘4대 <b>부실</b> 사항’ 집중 공격…고려아연 “자의적인 통계 조작”,https://www.khan.co.kr/economy/economy-general/article/202409222024015,https://n.news.naver.com/mnews/article/032/0003321939?sid=101,영풍 측은 고려아연이 <b>부실</b>하게 <b>기업</b>을 운영했다고 집중 공격하고 있다. MBK는 이날 글로벌 독립 리서치 플랫폼 ‘스마트카르마’에 올라온 ‘고려아연 경영에 대한 MBK파트너스의 4가지 주요 우려 사항들’이란 리서치... ,"Sun, 22 Sep 2024 20:25:00 +0900"
[우리동네 명사들] 이재규 떠난 태영건설… 여의도 빌딩 매각 워크아웃...,https://m.skyedaily.com/news_view.html?ID=246863,https://m.skyedaily.com/news_view.html?ID=246863,"이 전 부회장은 주택사업 강화, 그룹 지주사 체제 전환, 매출 증가 등 긍정적인 성과를 이루기도 했지만 지난해 <b>기업</b>개선작업(워크아웃)을 신청할 정도로 <b>기업</b> <b>부실</b>화에도 영향을 줘 마냥 좋은 평가를 받지 못했다.... ","Sun, 22 Sep 2024 18:02:00 +0900"
‘한 지붕 두 가족’ 영풍·고려아연…확전일로 경영권 분쟁,https://www.khan.co.kr/economy/economy-general/article/202409221605011,https://n.news.naver.com/mnews/article/032/0003321886?sid=101,영풍 측은 고려아연이 <b>부실</b>하게 <b>기업</b>을 운영했다고 집중 공격하고 있다. MBK는 이날 글로벌 독립 리서치 플랫폼 ‘스마트카르마’에 올라온 ‘고려아연 경영에 대한 MBK파트너스의 4가지 주요 우려 사항들’이라는... ,"Sun, 22 Sep 2024 16:06:00 +0900"
"“한계<b>기업</b> 소액공모 조심하세요”…금감원, 소비자경보 발령",http://www.edaily.co.kr/news/newspath.asp?newsid=01423526639022744,https://n.news.naver.com/mnews/article/018/0005840652?sid=101,소액공모를 실시한 <b>기업</b> 중 <b>부실</b> 위험이 큰 <b>기업</b>이 다수를 차지한 것은 공시 서류 제출만으로 신속한 자금조달이 가능하다는 점을 악용하고 있기 때문으로 풀이된다. 일반공모의 경우 금융당국으로부터 증권신고서를... ,"Sun, 22 Sep 2024 12:02:00 +0900"
[미국주식ABC 7장④강]<b>기업</b> 디폴트 위험 알려주는 '신용스프레드',https://www.businessplus.kr/news/articleView.html?idxno=70045,https://www.businessplus.kr/news/articleView.html?idxno=70045,"신용스프레드 확대는 자본 흐름의 둔화를 의미하는데, 신용스프레드가 벌어지면 <b>부실</b>한 <b>기업</b>일수록 자금조달이 어려워져 디폴트(default, 채무불이행) 위험이 저진다. 따라서 신용스프레드는 디폴트 위험 척도로서... ","Sun, 22 Sep 2024 07:40:00 +0900"
"우리은행 '잠재적 <b>부실기업</b>' 28조 대출, 시중은행 중 최다",http://www.digitalbizon.com/news/articleView.html?idxno=2337284,http://www.digitalbizon.com/news/articleView.html?idxno=2337284,"한계기업은 영업이익을 이자 비용으로 나눈 값인 이자보상배율이 3년 연속 1 미만인 기업으로 잠재적 <b>부실기업</b>을 의미한다. 4대 시중은행으로부터 대출받은 한계기업은 2022년 5만921개, 2023년 4만3908개로 감소했다.... ","Sat, 21 Sep 2024 14:10:00 +0900"
불황에 빚 못갚는 중기·개인사업자 늘었다…은행 대출 연체율 쑥,https://www.mk.co.kr/article/11121170,https://n.news.naver.com/mnews/article/009/0005367702?sid=101,올해 상반기 중 발생한 중소<b>기업</b>·개인사업자 <b>부실</b>채권액은 7조 3000억원으로 같은기간 발생한 대<b>기업</b> <b>부실</b>채권액 8000억원의 9배에 달한다. 각 은행들도 <b>부실</b>채권을 대규모로 정리하며 상황 대응에 나선 상태다.... ,"Sat, 21 Sep 2024 06:04:00 +0900"
벼랑 끝 中企 … 대출 연체율 2년새 두배로,https://www.mk.co.kr/article/11121015,https://n.news.naver.com/mnews/article/009/0005367602?sid=101,올해 상반기에만 국내은행들은 5조7000억원 규모의 중소<b>기업</b> <b>부실</b>채권을 상·매각 등을 통해 정리했다. 작년 상반기 3조7000억원 대비 2조원가량 정리 규모가 늘어났다. 1금융권 대출 원리금 상환을 감당하지 못하는... ,"Fri, 20 Sep 2024 18:00:00 +0900"
분산 투자했다더니 몰빵…‘법정 칼부림’ 하루인베스트 무슨 일 있었나,https://ilyo.co.kr/?ac=article_view&entry_id=479159,https://ilyo.co.kr/?ac=article_view&entry_id=479159,이 건으로 렘마는 영국 <b>부실</b>채권 거래 <b>기업</b> 아테스터의 자회사 ‘스발바르홀딩스'(Svalbard Holdings Limited)와 소송 중이다. 이 렘마를 소유한 것이 방 씨다. 방 씨는 하루인베스트 관련 재판에서 ‘렘마는 내가 100% 지배력을... ,"Fri, 20 Sep 2024 15:48:00 +0900"
우리은행 '잠재적 <b>부실기업</b>' 28조 대출 … 시중은행 중 최다,https://www.safetimes.co.kr/news/articleView.html?idxno=219406,https://www.safetimes.co.kr/news/articleView.html?idxno=219406,"한계기업은 영업이익을 이자 비용으로 나눈 값인 이자보상배율이 3년 연속 1 미만인 기업으로 잠재적 <b>부실기업</b>을 의미한다. 4대 시중은행으로부터 대출받은 한계기업은 2022년 5만921개, 2023년 4만3908개로 감소했다.... ","Fri, 20 Sep 2024 15:46:00 +0900"
MBK파트너스 '<b>기업</b>사냥꾼' 논란 재점화…재계선 <b>기업</b> 가치 훼손 우려,https://www.newspim.com/news/view/20240920000547,https://www.newspim.com/news/view/20240920000547,<b>부실 기업</b>을 인수해 투명한 기업 지배구조를 확립하고 전문경영인을 도입해 주주가치를 제고하겠다는 사모펀드 당초 취지와 달리 최근 MBK의 주요 기업 경영 참여 사례는 자신들의 이익만 극대화 하려 한다는 비판을... ,"Fri, 20 Sep 2024 14:22:00 +0900"
"하나은행, 소상공인ㆍ자영업자 위한 선제적 금융지원 확대",https://www.factin.co.kr/news/articleView.html?idxno=2733,https://www.factin.co.kr/news/articleView.html?idxno=2733,"먼저, <b>부실</b>징후<b>기업</b>을 선제적으로 지원하기 위해 하나은행이 자체적으로 마련한 '사전적 <b>기업</b> 개선 제도'를 통해 경영위기를 겪는 소상공인ㆍ자영업자를 중점적으로 선정하여 ▲만기연장 ▲분할상환유예 ▲금리감면... ","Fri, 20 Sep 2024 12:24:00 +0900"
<b>기업</b> ‘사형 선고’에 “상폐 멈춰달라” 법정호소 5년간 79건,https://news.heraldcorp.com/view.php?ud=20240920050242,https://n.news.naver.com/mnews/article/016/0002364534?sid=102,"장외시장은 거래가 적고, 상장폐지된 기업은 <b>부실기업</b>이라는 딱지가 붙기 쉬워 자금 조달이 어렵기 때문이다. 한국거래소의 결정에 불복하는 기업들은 법정에서 2차 대전을 벌이기도 한다. 20일 헤럴드경제가... ","Fri, 20 Sep 2024 11:13:00 +0900"
은행권 또 다른 뇌관 '연체율'…전월 대비 0.05% 상승,https://www.newsworks.co.kr/news/articleView.html?idxno=766282,https://www.newsworks.co.kr/news/articleView.html?idxno=766282,오히려 은행들이 지난해부터 공격적으로 전개했던 중기대출에서 <b>부실</b>이 늘었다. <b>기업</b>대출 연체율은 현재 0.53%로 한 달 전보다 0.07% 상승했다. 이중 중소법인 연체율은 0.13% 상승했다. 반면 가계대출 연체율은 0.02... ,"Fri, 20 Sep 2024 11:02:00 +0900"
7월 은행권 원화대출 연체율 0.47%…전월 대비 소폭 상승,https://news.dealsitetv.com/news/articleView.html?idxno=123340,https://news.dealsitetv.com/news/articleView.html?idxno=123340,"특히 중소법인 대출 연체율은 0.71%로 전월 대비 0.13%p 상승했고, 개인사업자 대출 연체율은 0.61%로 0.04%p 증가해 전반적으로 중소<b>기업</b>의 대출 <b>부실</b>이 심화된 것으로 분석된다. 주택담보대출 연체율은 0.25%로... ","Fri, 20 Sep 2024 09:52:00 +0900"
[김성기 칼럼] 끝내 비리의 민낯 드러낸 우리은행,http://www.todaykorea.co.kr/news/articleView.html?idxno=320933,http://www.todaykorea.co.kr/news/articleView.html?idxno=320933,우리은행은 IMF(국제통화기금) 외환위기를 거치면서 <b>기업</b> <b>부실</b>이 금융 <b>부실</b>로 확산하는 소용돌이 속에 체질이 허약한 은행들을 발판으로 탄생했다. <b>기업</b>금융을 주로 취급해 어려움을 겪던 한국상업은행과 한일은행을... ,"Fri, 20 Sep 2024 09:04:00 +0900"
"[오늘의 경제뉴스] MBK &quot;고려아연, <b>부실기업</b> 투자·주가조작 연루&quot;…崔 ...",https://www.newsverse.kr/news/articleView.html?idxno=6091,https://www.newsverse.kr/news/articleView.html?idxno=6091,한국 <b>기업</b>들이 중국에서 사업을 더 이상 확장하지 않도록 압력을 가하고 있다고 FT는 짚었다. 지난해 한국의 대외 투자 중 중국 비중은 1% 미만이었다. 2019년 11%에서 대폭 줄어든 것이다. 4. 해외 오피스 <b>부실</b> 자산... ,"Fri, 20 Sep 2024 07:16:00 +0900"
日 엑스레이 검사도구 제조업체 '리가쿠' 상장 준비,http://www.medisobizanews.com/news/articleView.html?idxno=119427,http://www.medisobizanews.com/news/articleView.html?idxno=119427,바이아웃펀드는 <b>부실</b>한 <b>기업</b>의 경영권을 인수하여 구조조정이나 다른 <b>기업</b>과 M&amp;A 등의 방법을 통하여 <b>기업</b>의 가치를 높인 뒤 <b>기업</b>의 지분을 다시 판매해 수익을 거두는 펀드다. 당시 리가쿠는 반도체 및 전자 부품의... ,"Fri, 20 Sep 2024 06:36:00 +0900"
"[단독]4대 시중銀, 이자도 못버는 ‘한계 <b>기업</b>’에 작년 85조 대출",https://www.donga.com/news/Economy/article/all/20240920/130063514/2,https://n.news.naver.com/mnews/article/020/0003588070?sid=101,"이자보상배율은 영업이익을 대출이자 등 금융비용으로 나눈 값으로, 이 수치가 1보다 작다는 것은 연간 영업이익으로 이자도 감당할 수 없는 ‘잠재적 <b>부실기업</b>’을 의미한다. 대내외 경기 여건 악화로 이자조차... ","Fri, 20 Sep 2024 03:04:00 +0900"
울산 정치권도 MBK 고려아연 공개매수 비판 가세,https://www.ulsanpress.net/news/articleView.html?idxno=535877,https://www.ulsanpress.net/news/articleView.html?idxno=535877,"이들은 &quot;MBK의 고려아연 인수 시도는 <b>부실기업</b>을 인수해 가치를 창출하는 일반적인 사모펀드와는 다른 약탈적 인수합병&quot;이라며 &quot;이 문제의 심각성을 깊이 인식하고, 울산 시민과 고려아연 노동자와 함께 위기를 막아내기... ","Thu, 19 Sep 2024 21:42:00 +0900"
&quot;울산경제·노동자 위협 <b>기업</b>사냥꾼 MBK 규탄&quot;,http://www.ujeil.com/news/articleView.html?idxno=354522,http://www.ujeil.com/news/articleView.html?idxno=354522,"이들은 &quot;MBK의 고려아연 인수 시도는 <b>부실기업</b>을 인수해 가치를 창출하는 일반적인 사모펀드와는 다른 약탈적 인수합병&quot; 이라며 &quot;이 문제의 심각성을 깊이 인식하고, 울산 시민과 고려아연 노동자와 함께 위기를... ","Thu, 19 Sep 2024 20:44:00 +0900"
고려아연 겨눈 MBK·영풍의 '창'… '방패' 든 현 경영진,http://www.industrynews.co.kr/news/articleView.html?idxno=55623,http://www.industrynews.co.kr/news/articleView.html?idxno=55623,"MBK &quot;고려아연, <b>부실기업</b> 투자·주가조작 연루에 재무건전성 악화&quot; 김광일 MBK파트너스 부회장은 19일 서울 중구 롯데호텔에서 열린 고려아연 공개매수 관련 기자간담회에서 &quot;고려아연이 비정상적 기업 의사결정구조로... ","Thu, 19 Sep 2024 20:22:00 +0900"
[사설] 기준금리 인하 학수고대하는 서민과 소상공인,http://www.kyeongin.com/main/view.php?key=20240920010002075,http://www.kyeongin.com/main/view.php?key=20240920010002075,"한국경제연구원이 최근 발표한 '민간부채 <b>부실</b>화 위험 증가와 시사점' 보고서도 고물가·고금리 등으로 가계, <b>기업</b> 등 민간부채 <b>부실</b>화가 위험 수준에 도달했다는 분석을 내놨다. <b>기업</b>부채 연체율이 약 1.8%p... ","Thu, 19 Sep 2024 20:00:00 +0900"
여야ㆍ노사 한목소리로 MBK의 고려아연 인수합병 시도 반발,http://www.lawleader.co.kr/news/articleView.html?idxno=14058,http://www.lawleader.co.kr/news/articleView.html?idxno=14058,김태선ㆍ윤종오 의원은 &quot;고려아연은 이미 세계적인 경쟁력을 갖춘 초우량 기업&quot;이라며 &quot;<b>부실기업</b>을 인수해 재편하고 가치를 창출하는 일반적인 사모펀드와는 다른 약탈적 기업사냥꾼 MBK의 인수합병 시도는 대한민국과... ,"Thu, 19 Sep 2024 17:58:00 +0900"
“고려아연 인수는 약탈적 <b>기업</b> 사냥”…노조·국회의원 MBK 규탄,https://kidd.co.kr/news/238333,https://kidd.co.kr/news/238333,"<b>부실기업</b>을 인수해 가치를 창출하는 일반적 사모펀드와 다른 양상을 보인다는 것이다. 그는 “고려아연은 세계적 경쟁력을 갖춘 초우량 기업으로, <b>부실기업</b>을 인수해 사업을 재편하고 가치를 창출하는 일반적... ","Thu, 19 Sep 2024 17:56:00 +0900"
윤종오·김태선 의원 &quot;MBK의 고려아연 인수합병 절대 안돼&quot;,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003064418&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002446430?sid=100,"이들은 또 &quot;MBK의 고려아연 인수 시도는 <b>부실기업</b>을 인수해 가치를 창출하는 일반적인 사모펀드와는 다른 약탈적 인수합병&quot;이라며 &quot;이 문제의 심각성을 깊이 인식하고, 울산 시민과 고려아연 노동자와 함께 위기를... ","Thu, 19 Sep 2024 17:47:00 +0900"
"[단독]4개 시중은행, 이자도 못버는 ‘한계 <b>기업</b>’에 작년 85조 대출",https://www.donga.com/news/Economy/article/all/20240919/130060036/1,https://n.news.naver.com/mnews/article/020/0003587968?sid=101,"이자보상배율은 영업이익을 대출이자 등 금융비용으로 나눈 값으로, 이 수치가 1보다 작다는 것은 연간 영업이익으로 이자도 감당할 수 없는 ‘잠재적 <b>부실기업</b>’을 의미한다. 대내외 경기 여건 악화로 이자조차... ","Thu, 19 Sep 2024 17:29:00 +0900"
"MBK &quot;고려아연, 현금 물 쓰듯...<b>부실 기업</b> 투자&quot; 주장",https://www.ytn.co.kr/_ln/0102_202409191518115350,https://n.news.naver.com/mnews/article/052/0002089062?sid=101,김광일 MBK파트너스 부회장은 오늘 기자간담회를 열고 고려아연이 비정상적인 <b>기업</b> 의사결정 구조로 무분별한 투자를 단행해 수익성과 재무 건전성이 우려되는 상황에 몰렸다고 주장했습니다. 이어 2019년 고려아연의... ,"Thu, 19 Sep 2024 15:18:00 +0900"
"고려아연 “MBK·영풍 악의적 의혹 제기, 명예훼손 등 법적 조치 나설 것...",https://news.heraldcorp.com/view.php?ud=20240919050516,https://n.news.naver.com/mnews/article/016/0002364183?sid=101,고려아연과 경영권 분쟁을 벌이고 있는 MBK파트너스(이하 MBK)와 영풍 측이 “최윤범 고려아연 회장 주도로 추진된 <b>부실</b>투자가 <b>기업</b>가치와 주주가치를 훼손시켰다”고 주장한 것과 관련해 고려아연 측이 “허황되고... ,"Thu, 19 Sep 2024 14:26:00 +0900"
"MBK “고려아연, <b>부실기업</b> 투자·주가조작 연루”…노조 “약탈적 매수...",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8062115&ref=A,https://n.news.naver.com/mnews/article/056/0011802978?sid=101,"사모투자펀드(PEF) 운용사 MBK파트너스는 고려아연이 비정상적인 <b>기업</b> 의사결정구조(거버넌스)로, 무분별한... 김 부회장은 완전자본잠식 <b>기업</b>을 매출액의 200배에 해당하는 금액으로 투자한 이그니오, SM엔터테인먼트... ","Thu, 19 Sep 2024 14:18:00 +0900"
